total de voitures,Ménages sans voiture,Ménages avec une voiture,Ménages avec deux voitures ou plus,Ménages avec place(s) de stationnement,Nombre total d'accidents,Nombre de personnes tuées,Nombre de personnes indemnes,Nombre de personnes blessées, - dont blessés graves, - dont blessés légers,ville,lien
84.0,26.0,35.0,49.0,74.0,1.0,0.0,1.0,1.0,0.0,1.0,Haudiomont (55160),/management/ville/haudiomont/ville-55237
87.0,65.0,42.0,45.0,78.0,,,,,,,Saint-Loup (23130),/management/ville/saint-loup/ville-23209
109.0,21.0,45.0,64.0,104.0,2.0,0.0,0.0,2.0,2.0,0.0,Ledinghem (62380),/management/ville/ledinghem/ville-62495
925.0,750.0,600.0,324.0,683.0,1.0,0.0,1.0,1.0,1.0,0.0,Buis-les-Baronnies (26170),/management/ville/buis-les-baronnies/ville-26063
758.0,249.0,409.0,348.0,651.0,1.0,0.0,1.0,2.0,2.0,0.0,Conlie (72240),/management/ville/conlie/ville-72089
781.0,364.0,445.0,336.0,592.0,3.0,0.0,1.0,4.0,2.0,2.0,Pierre-de-Bresse (71270),/management/ville/pierre-de-bresse/ville-71351
526.0,68.0,215.0,312.0,418.0,1.0,0.0,2.0,1.0,1.0,0.0,Le Fœil (22800),/management/ville/le-foeil/ville-22059
50.0,5.0,15.0,36.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,Fontenelle (90340),/management/ville/fontenelle/ville-90048
141.0,144.0,79.0,62.0,104.0,1.0,1.0,0.0,0.0,0.0,0.0,Viplaix (03370),/management/ville/viplaix/ville-03317
307.0,98.0,132.0,176.0,242.0,1.0,0.0,0.0,1.0,1.0,0.0,Le Fouilloux (17270),/management/ville/le-fouilloux/ville-17167
289.0,124.0,133.0,156.0,267.0,1.0,0.0,1.0,1.0,1.0,0.0,Villeneuve-la-Comtesse (17330),/management/ville/villeneuve-la-comtesse/ville-17474
73.0,20.0,26.0,47.0,67.0,2.0,0.0,3.0,3.0,1.0,2.0,Hertzing (57830),/management/ville/hertzing/ville-57320
313.0,110.0,123.0,190.0,271.0,1.0,0.0,0.0,3.0,1.0,2.0,Sury-aux-Bois (45530),/management/ville/sury-aux-bois/ville-45316
90.0,159.0,40.0,50.0,61.0,1.0,0.0,1.0,1.0,0.0,1.0,Lacourt (09200),/management/ville/lacourt/ville-09149
98.0,105.0,51.0,47.0,83.0,1.0,0.0,3.0,1.0,0.0,1.0,Chaussenac (15700),/management/ville/chaussenac/ville-15046
65.0,152.0,46.0,19.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,Tolla (20117),/management/ville/tolla/ville-2A326
233.0,19.0,87.0,147.0,198.0,1.0,1.0,1.0,0.0,0.0,0.0,Épinay-sur-Odon (14310),/management/ville/epinay-sur-odon/ville-14241
151.0,59.0,73.0,78.0,140.0,,,,,,,Princé (35210),/management/ville/prince/ville-35232
66.0,17.0,30.0,36.0,55.0,,,,,,,Saint-Girons-en-Béarn (64300),/management/ville/saint-girons-en-bearn/ville-64479
148.0,31.0,68.0,80.0,124.0,1.0,0.0,1.0,1.0,1.0,0.0,Sacy (51500),/management/ville/sacy/ville-51471
294.0,43.0,118.0,176.0,277.0,1.0,1.0,0.0,1.0,1.0,0.0,Marolles (41330),/management/ville/marolles/ville-41128
318.0,79.0,117.0,201.0,240.0,,,,,,,Montreuil (85200),/management/ville/montreuil/ville-85148
1783.0,734.0,854.0,928.0,1613.0,3.0,1.0,1.0,2.0,1.0,1.0,Pluméliau-Bieuzy (56310),/management/ville/plumeliau-bieuzy/ville-56173
407.0,47.0,172.0,235.0,347.0,1.0,1.0,0.0,1.0,1.0,0.0,Solgne (57420),/management/ville/solgne/ville-57655
145.0,17.0,60.0,85.0,127.0,1.0,0.0,0.0,2.0,2.0,0.0,Velesmes-Essarts (25410),/management/ville/velesmes-essarts/ville-25594
78.0,36.0,43.0,35.0,66.0,2.0,0.0,3.0,7.0,6.0,1.0,Hyèvre-Paroisse (25110),/management/ville/hyevre-paroisse/ville-25313
162.0,25.0,73.0,89.0,145.0,,,,,,,Chambornay-lès-Pin (70150),/management/ville/chambornay-les-pin/ville-70119
1842.0,1124.0,1214.0,628.0,1383.0,7.0,0.0,4.0,12.0,5.0,7.0,Die (26150),/management/ville/die/ville-26113
254.0,201.0,163.0,91.0,149.0,1.0,0.0,1.0,4.0,2.0,2.0,Val-du-Faby (11260),/management/ville/val-du-faby/ville-11131
451.0,41.0,191.0,260.0,419.0,1.0,0.0,0.0,2.0,1.0,1.0,Wardrecques (62120),/management/ville/wardrecques/ville-62875
103.0,88.0,57.0,46.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,Annay-sur-Serein (89310),/management/ville/annay-sur-serein/ville-89010
104.0,17.0,29.0,75.0,95.0,,,,,,,Vienne-en-Bessin (14400),/management/ville/vienne-en-bessin/ville-14744
78.0,40.0,31.0,47.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,Vivès (66490),/management/ville/vives/ville-66233
227.0,118.0,92.0,135.0,214.0,1.0,1.0,1.0,0.0,0.0,0.0,Eyrein (19800),/management/ville/eyrein/ville-19081
258.0,216.0,130.0,127.0,214.0,1.0,0.0,0.0,1.0,1.0,0.0,Cayres (43510),/management/ville/cayres/ville-43042
118.0,34.0,43.0,75.0,102.0,1.0,0.0,0.0,1.0,1.0,0.0,Rethonvillers (80700),/management/ville/rethonvillers/ville-80669
28.0,18.0,11.0,17.0,22.0,,,,,,,Celoux (15500),/management/ville/celoux/ville-15032
263.0,117.0,134.0,129.0,246.0,,,,,,,Chisseaux (37150),/management/ville/chisseaux/ville-37073
383.0,63.0,119.0,264.0,362.0,1.0,1.0,0.0,1.0,0.0,1.0,La Sure en Chartreuse (38134),/management/ville/la-sure-en-chartreuse/ville-38407
16.0,25.0,9.0,7.0,14.0,,,,,,,Leyvaux (43450),/management/ville/leyvaux/ville-15105
110.0,56.0,57.0,53.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,Montabot (50410),/management/ville/montabot/ville-50334
184.0,19.0,61.0,123.0,167.0,1.0,0.0,1.0,1.0,1.0,0.0,Les Bordes-Aumont (10800),/management/ville/les-bordes-aumont/ville-10049
37.0,17.0,15.0,22.0,32.0,,,,,,,Mézerville (11410),/management/ville/mezerville/ville-11231
66.0,31.0,26.0,41.0,63.0,,,,,,,Insviller (57670),/management/ville/insviller/ville-57347
81.0,20.0,39.0,42.0,83.0,,,,,,,Malans (25330),/management/ville/malans/ville-25359
1860.0,672.0,927.0,934.0,1590.0,1.0,0.0,0.0,1.0,1.0,0.0,Cazouls-lès-Béziers (34370),/management/ville/cazouls-les-beziers/ville-34069
9708.0,4070.0,6839.0,2868.0,6608.0,11.0,1.0,6.0,17.0,5.0,12.0,Libourne (33500),/management/ville/libourne/ville-33243
585.0,353.0,316.0,269.0,501.0,2.0,0.0,1.0,5.0,4.0,1.0,Douchy-Montcorbon (45220),/management/ville/douchy-montcorbon/ville-45129
166.0,15.0,68.0,98.0,151.0,1.0,0.0,1.0,1.0,0.0,1.0,Haute-Avesnes (62144),/management/ville/haute-avesnes/ville-62415
1412.0,161.0,641.0,771.0,1292.0,2.0,0.0,2.0,2.0,0.0,2.0,Breteil (35160),/management/ville/breteil/ville-35040
207.0,46.0,74.0,133.0,185.0,1.0,0.0,1.0,1.0,1.0,0.0,Guigneville (45300),/management/ville/guigneville/ville-45162
1730.0,338.0,878.0,852.0,1574.0,11.0,0.0,9.0,15.0,1.0,14.0,Le Coudray-Montceaux (91830),/management/ville/le-coudray-montceaux/ville-91179
409.0,166.0,218.0,191.0,325.0,1.0,0.0,14.0,9.0,0.0,9.0,Villefranche-de-Lonchat (24610),/management/ville/villefranche-de-lonchat/ville-24584
181.0,39.0,80.0,101.0,144.0,1.0,0.0,1.0,1.0,1.0,0.0,Cizay-la-Madeleine (49700),/management/ville/cizay-la-madeleine/ville-49100
154.0,49.0,74.0,80.0,120.0,,,,,,,Pauligne (11300),/management/ville/pauligne/ville-11274
110.0,75.0,28.0,82.0,85.0,1.0,0.0,0.0,1.0,1.0,0.0,Cossé-en-Champagne (53340),/management/ville/cosse-en-champagne/ville-53076
57.0,246.0,33.0,25.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,Le Vernet (04140),/management/ville/le-vernet/ville-04237
34.0,42.0,15.0,19.0,28.0,,,,,,,Dettey (71190),/management/ville/dettey/ville-71172
10.0,45.0,3.0,7.0,7.0,,,,,,,Saint-Jean-du-Castillonnais (09800),/management/ville/saint-jean-du-castillonnais/ville-09263
68.0,27.0,20.0,48.0,67.0,,,,,,,Antilly (60620),/management/ville/antilly/ville-60020
110.0,155.0,60.0,49.0,90.0,,,,,,,Labastide-sur-Bésorgues (07600),/management/ville/labastide-sur-besorgues/ville-07112
8881.0,3727.0,5633.0,3248.0,7252.0,11.0,0.0,12.0,13.0,5.0,8.0,Manosque (04100),/management/ville/manosque/ville-04112
34.0,9.0,12.0,22.0,28.0,,,,,,,Grimaucourt-près-Sampigny (55500),/management/ville/grimaucourt-pres-sampigny/ville-55220
230.0,127.0,118.0,112.0,212.0,1.0,0.0,0.0,4.0,1.0,3.0,Gomené (22230),/management/ville/gomene/ville-22062
425.0,71.0,185.0,240.0,352.0,1.0,0.0,1.0,1.0,0.0,1.0,Méry-Bissières-en-Auge (14370),/management/ville/mery-bissieres-en-auge/ville-14410
75.0,33.0,48.0,27.0,73.0,,,,,,,Juignettes (27250),/management/ville/juignettes/ville-27359
68.0,14.0,25.0,43.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0,Nanteuil-la-Fosse (02880),/management/ville/nanteuil-la-fosse/ville-02537
69.0,38.0,29.0,40.0,64.0,1.0,1.0,1.0,0.0,0.0,0.0,Saint-Pancrace (24530),/management/ville/saint-pancrace/ville-24474
18.0,6.0,3.0,15.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,Rouvroy-les-Merles (60120),/management/ville/rouvroy-les-merles/ville-60555
28.0,18.0,11.0,18.0,23.0,,,,,,,Moulins (02160),/management/ville/moulins/ville-02530
682.0,240.0,324.0,358.0,649.0,1.0,0.0,2.0,1.0,1.0,0.0,Val-de-Livenne (33820),/management/ville/val-de-livenne/ville-33380
201.0,51.0,74.0,127.0,169.0,1.0,0.0,1.0,1.0,1.0,0.0,Le Nizan (33430),/management/ville/le-nizan/ville-33305
225.0,52.0,78.0,147.0,189.0,1.0,0.0,1.0,2.0,0.0,2.0,Courcebœufs (72290),/management/ville/courceboeufs/ville-72099
37.0,75.0,24.0,13.0,21.0,,,,,,,Augirein (09800),/management/ville/augirein/ville-09027
71.0,26.0,32.0,39.0,53.0,1.0,0.0,0.0,1.0,1.0,0.0,Montfort (64190),/management/ville/montfort/ville-64403
271.0,147.0,128.0,143.0,218.0,1.0,0.0,1.0,3.0,1.0,2.0,Moustey (40410),/management/ville/moustey/ville-40200
51.0,37.0,33.0,18.0,45.0,1.0,0.0,0.0,2.0,0.0,2.0,Saint-Agnan-sur-Sarthe (61170),/management/ville/saint-agnan-sur-sarthe/ville-61360
475.0,116.0,181.0,294.0,442.0,1.0,0.0,0.0,2.0,1.0,1.0,Saint-Ouen-des-Alleux (35140),/management/ville/saint-ouen-des-alleux/ville-35304
173.0,80.0,86.0,87.0,161.0,1.0,0.0,2.0,1.0,1.0,0.0,Saint-Pardoux (63440),/management/ville/saint-pardoux/ville-63382
808.0,103.0,390.0,418.0,700.0,1.0,1.0,0.0,0.0,0.0,0.0,Cenon-sur-Vienne (86530),/management/ville/cenon-sur-vienne/ville-86046
610.0,146.0,285.0,326.0,481.0,1.0,1.0,1.0,0.0,0.0,0.0,Losne (21170),/management/ville/losne/ville-21356
67.0,7.0,23.0,44.0,62.0,,,,,,,Saint-Mard-lès-Rouffy (51130),/management/ville/saint-mard-les-rouffy/ville-51499
175.0,50.0,62.0,113.0,147.0,2.0,0.0,1.0,2.0,1.0,1.0,Coren (15100),/management/ville/coren/ville-15055
543.0,171.0,327.0,217.0,454.0,1.0,0.0,1.0,1.0,1.0,0.0,Bosc-le-Hard (76850),/management/ville/bosc-le-hard/ville-76125
286.0,27.0,95.0,191.0,248.0,1.0,1.0,0.0,2.0,2.0,0.0,Navès (81710),/management/ville/naves/ville-81195
161.0,110.0,72.0,89.0,153.0,1.0,0.0,0.0,1.0,1.0,0.0,Néons-sur-Creuse (36220),/management/ville/neons-sur-creuse/ville-36137
16.0,47.0,7.0,9.0,3.0,,,,,,,Castineta (20218),/management/ville/castineta/ville-2B082
38.0,99.0,20.0,18.0,20.0,,,,,,,Tox (20270),/management/ville/tox/ville-2B328
123.0,108.0,66.0,57.0,90.0,1.0,0.0,1.0,2.0,2.0,0.0,Pierrefitte-ès-Bois (45360),/management/ville/pierrefitte-es-bois/ville-45251
193.0,111.0,76.0,117.0,128.0,1.0,0.0,1.0,1.0,1.0,0.0,Moustier-Ventadour (19300),/management/ville/moustier-ventadour/ville-19145
214.0,72.0,97.0,117.0,195.0,1.0,0.0,0.0,1.0,0.0,1.0,Courmangoux (01370),/management/ville/courmangoux/ville-01127
26.0,8.0,15.0,11.0,26.0,1.0,0.0,0.0,1.0,1.0,0.0,Arhansus (64120),/management/ville/arhansus/ville-64045
47.0,43.0,18.0,29.0,36.0,2.0,0.0,4.0,2.0,2.0,0.0,Saint-Julien-de-Toursac (15600),/management/ville/saint-julien-de-toursac/ville-15194
49.0,32.0,26.0,23.0,46.0,,,,,,,Blois-sur-Seille (39210),/management/ville/blois-sur-seille/ville-39057
268.0,120.0,100.0,168.0,243.0,1.0,0.0,0.0,1.0,1.0,0.0,Sury-près-Léré (18240),/management/ville/sury-pres-lere/ville-18257
161.0,387.0,98.0,63.0,146.0,1.0,0.0,1.0,3.0,1.0,2.0,Picherande (63113),/management/ville/picherande/ville-63279
1148.0,378.0,574.0,573.0,964.0,4.0,0.0,4.0,8.0,2.0,6.0,Sartilly-Baie-Bocage (50530),/management/ville/sartilly-baie-bocage/ville-50565
47.0,35.0,21.0,27.0,42.0,1.0,0.0,2.0,1.0,1.0,0.0,Nieudan (15150),/management/ville/nieudan/ville-15143
137.0,63.0,58.0,78.0,96.0,1.0,0.0,1.0,1.0,0.0,1.0,Varenguebec (50250),/management/ville/varenguebec/ville-50617
355.0,89.0,153.0,202.0,252.0,1.0,0.0,0.0,1.0,1.0,0.0,Mont-Bonvillers (54111),/management/ville/mont-bonvillers/ville-54084
111.0,21.0,48.0,63.0,108.0,1.0,0.0,0.0,2.0,2.0,0.0,Pierreville (54160),/management/ville/pierreville/ville-54429
106.0,25.0,34.0,72.0,82.0,2.0,0.0,3.0,3.0,2.0,1.0,Françay (41190),/management/ville/francay/ville-41093
145.0,47.0,67.0,78.0,116.0,1.0,0.0,0.0,1.0,1.0,0.0,Mouais (44590),/management/ville/mouais/ville-44105
137.0,99.0,59.0,78.0,113.0,1.0,0.0,1.0,1.0,1.0,0.0,Champs-Romain (24470),/management/ville/champs-romain/ville-24101
419.0,56.0,190.0,229.0,356.0,1.0,0.0,1.0,1.0,1.0,0.0,Wavignies (60130),/management/ville/wavignies/ville-60701
57.0,71.0,29.0,28.0,35.0,1.0,0.0,0.0,1.0,1.0,0.0,Montambert (58250),/management/ville/montambert/ville-58172
1802.0,150.0,683.0,1118.0,1621.0,2.0,0.0,2.0,2.0,0.0,2.0,Teyran (34820),/management/ville/teyran/ville-34309
376.0,65.0,138.0,238.0,326.0,2.0,0.0,0.0,2.0,2.0,0.0,Eymeux (26730),/management/ville/eymeux/ville-26129
2010.0,241.0,689.0,1321.0,1729.0,2.0,0.0,2.0,2.0,1.0,1.0,Rives-du-Loir-en-Anjou (49140),/management/ville/rives-du-loir-en-anjou/ville-49377
369.0,109.0,112.0,257.0,329.0,1.0,0.0,1.0,5.0,0.0,5.0,La Geneytouse (87400),/management/ville/la-geneytouse/ville-87070
1056.0,185.0,483.0,574.0,947.0,1.0,0.0,0.0,1.0,1.0,0.0,Gorcy (54730),/management/ville/gorcy/ville-54234
23.0,8.0,9.0,14.0,18.0,1.0,0.0,2.0,2.0,1.0,1.0,Valleret (52130),/management/ville/valleret/ville-52502
97.0,44.0,44.0,53.0,82.0,1.0,0.0,0.0,2.0,1.0,1.0,Saint-Cernin-de-Labarde (24560),/management/ville/saint-cernin-de-labarde/ville-24385
57.0,21.0,29.0,27.0,51.0,,,,,,,Bazauges (17490),/management/ville/bazauges/ville-17035
90.0,38.0,38.0,51.0,74.0,1.0,0.0,0.0,1.0,0.0,1.0,Moncy (61800),/management/ville/moncy/ville-61281
27.0,1.0,13.0,15.0,25.0,1.0,0.0,1.0,1.0,1.0,0.0,Fays (52130),/management/ville/fays/ville-52198
343.0,39.0,140.0,203.0,291.0,,,,,,,Saint-Germain-sur-Ille (35250),/management/ville/saint-germain-sur-ille/ville-35274
337.0,316.0,193.0,144.0,252.0,1.0,0.0,1.0,1.0,1.0,0.0,Paulhaguet (43230),/management/ville/paulhaguet/ville-43148
1150.0,515.0,722.0,428.0,947.0,1.0,0.0,1.0,1.0,1.0,0.0,Dormans (51700),/management/ville/dormans/ville-51217
34.0,36.0,20.0,14.0,27.0,,,,,,,Saint-Pierremont (08240),/management/ville/saint-pierremont/ville-08394
93.0,43.0,39.0,54.0,71.0,2.0,0.0,1.0,4.0,2.0,2.0,Farges-Allichamps (18200),/management/ville/farges-allichamps/ville-18091
1089.0,105.0,435.0,654.0,963.0,1.0,0.0,1.0,1.0,1.0,0.0,Sussargues (34160),/management/ville/sussargues/ville-34307
21.0,17.0,12.0,9.0,8.0,,,,,,,Montclard (43230),/management/ville/montclard/ville-43139
169.0,28.0,63.0,106.0,158.0,1.0,1.0,1.0,0.0,0.0,0.0,Bergholtzzell (68500),/management/ville/bergholtzzell/ville-68030
251.0,85.0,103.0,148.0,184.0,1.0,0.0,0.0,2.0,2.0,0.0,Monthodon (37110),/management/ville/monthodon/ville-37155
185.0,171.0,94.0,91.0,156.0,1.0,0.0,0.0,4.0,2.0,2.0,Saint-Mayeux (22320),/management/ville/saint-mayeux/ville-22316
71.0,28.0,25.0,46.0,55.0,1.0,0.0,0.0,1.0,1.0,0.0,Le Mesnil-Simon (14140),/management/ville/le-mesnil-simon/ville-14425
148.0,96.0,72.0,76.0,127.0,5.0,1.0,6.0,6.0,3.0,3.0,Nitry (89310),/management/ville/nitry/ville-89277
134.0,32.0,65.0,69.0,119.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-André-des-Eaux (22630),/management/ville/saint-andre-des-eaux/ville-22274
281.0,164.0,169.0,112.0,252.0,1.0,0.0,0.0,4.0,4.0,0.0,Cazals (46250),/management/ville/cazals/ville-46066
406.0,95.0,168.0,238.0,348.0,1.0,0.0,1.0,1.0,0.0,1.0,La Bâtie-Rolland (26160),/management/ville/la-batie-rolland/ville-26031
86.0,11.0,30.0,56.0,80.0,1.0,2.0,0.0,1.0,1.0,0.0,Tilloy-et-Bellay (51460),/management/ville/tilloy-et-bellay/ville-51572
229.0,40.0,66.0,163.0,207.0,2.0,0.0,0.0,2.0,2.0,0.0,Mas-de-Londres (34380),/management/ville/mas-de-londres/ville-34152
147.0,99.0,68.0,79.0,144.0,1.0,1.0,3.0,0.0,0.0,0.0,Saint-Poncy (15500),/management/ville/saint-poncy/ville-15207
309.0,35.0,84.0,224.0,286.0,3.0,0.0,2.0,3.0,2.0,1.0,Pin-Balma (31130),/management/ville/pin-balma/ville-31418
296.0,357.0,169.0,127.0,270.0,1.0,1.0,0.0,0.0,0.0,0.0,Arfeuilles (03120),/management/ville/arfeuilles/ville-03006
330.0,60.0,155.0,175.0,264.0,1.0,0.0,1.0,1.0,1.0,0.0,Messia-sur-Sorne (39570),/management/ville/messia-sur-sorne/ville-39327
666.0,86.0,255.0,411.0,538.0,1.0,0.0,0.0,1.0,0.0,1.0,Saint-Cyr-sur-Menthon (01380),/management/ville/saint-cyr-sur-menthon/ville-01343
21.0,13.0,11.0,10.0,21.0,,,,,,,Giriviller (54830),/management/ville/giriviller/ville-54228
588.0,109.0,254.0,334.0,533.0,1.0,0.0,0.0,3.0,3.0,0.0,Bailleau-le-Pin (28120),/management/ville/bailleau-le-pin/ville-28021
98.0,20.0,28.0,70.0,95.0,1.0,0.0,1.0,1.0,1.0,0.0,Argelos (64450),/management/ville/argelos/ville-64043
169.0,18.0,53.0,115.0,142.0,1.0,0.0,0.0,2.0,2.0,0.0,Saint-Lambert (78470),/management/ville/saint-lambert/ville-78561
209.0,78.0,111.0,98.0,170.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Martin-d'Ary (17270),/management/ville/saint-martin-d-ary/ville-17365
19.0,6.0,6.0,13.0,14.0,,,,,,,Oches (08240),/management/ville/oches/ville-08332
374.0,72.0,154.0,220.0,282.0,1.0,0.0,0.0,1.0,1.0,0.0,Ménil (53200),/management/ville/menil/ville-53150
168.0,42.0,56.0,112.0,162.0,,,,,,,Waldweistroff (57320),/management/ville/waldweistroff/ville-57739
1193.0,463.0,623.0,570.0,951.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Genix-les-Villages (73240),/management/ville/saint-genix-les-villages/ville-73236
503.0,301.0,283.0,220.0,389.0,1.0,0.0,0.0,4.0,3.0,1.0,Régny (42630),/management/ville/regny/ville-42181
2330.0,597.0,1173.0,1157.0,2216.0,3.0,0.0,3.0,4.0,3.0,1.0,Courcelles-lès-Lens (62970),/management/ville/courcelles-les-lens/ville-62249
122.0,32.0,57.0,65.0,88.0,2.0,0.0,0.0,3.0,2.0,1.0,Saint-Preuil (16130),/management/ville/saint-preuil/ville-16343
300.0,158.0,133.0,166.0,202.0,2.0,1.0,0.0,5.0,2.0,3.0,Genouilly (18310),/management/ville/genouilly/ville-18100
112.0,51.0,56.0,56.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,Saint-Michel (64220),/management/ville/saint-michel/ville-64492
18.0,2.0,12.0,6.0,9.0,1.0,0.0,0.0,2.0,1.0,1.0,Celles (34700),/management/ville/celles/ville-34072
60.0,92.0,34.0,26.0,32.0,1.0,0.0,0.0,1.0,1.0,0.0,Villeperdrix (26510),/management/ville/villeperdrix/ville-26376
114.0,118.0,50.0,65.0,98.0,,,,,,,Condom-d'Aubrac (12470),/management/ville/condom-d-aubrac/ville-12074
50.0,112.0,26.0,24.0,32.0,,,,,,,Carbini (20170),/management/ville/carbini/ville-2A061
380.0,112.0,170.0,210.0,321.0,1.0,0.0,1.0,2.0,1.0,1.0,Lucq-de-Béarn (64360),/management/ville/lucq-de-bearn/ville-64359
434.0,326.0,229.0,205.0,320.0,1.0,0.0,0.0,3.0,2.0,1.0,Herry (18140),/management/ville/herry/ville-18110
243.0,149.0,133.0,110.0,174.0,1.0,0.0,0.0,1.0,1.0,0.0,Albas (46140),/management/ville/albas/ville-46001
1849.0,850.0,930.0,918.0,1742.0,4.0,1.0,7.0,5.0,4.0,1.0,Riec-sur-Bélon (29340),/management/ville/riec-sur-belon/ville-29236
160.0,34.0,70.0,90.0,153.0,,,,,,,Escala (65250),/management/ville/escala/ville-65159
57.0,10.0,18.0,39.0,53.0,1.0,1.0,0.0,1.0,0.0,1.0,Belverne (70400),/management/ville/belverne/ville-70064
909.0,241.0,492.0,417.0,817.0,1.0,0.0,0.0,1.0,1.0,0.0,Pont-sur-Sambre (59138),/management/ville/pont-sur-sambre/ville-59467
39.0,11.0,13.0,26.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,Barou-en-Auge (14620),/management/ville/barou-en-auge/ville-14043
163.0,61.0,59.0,104.0,141.0,1.0,0.0,0.0,1.0,1.0,0.0,Silly-Tillard (60430),/management/ville/silly-tillard/ville-60620
2284.0,236.0,882.0,1403.0,2114.0,1.0,0.0,2.0,1.0,1.0,0.0,Bonchamp-lès-Laval (53960),/management/ville/bonchamp-les-laval/ville-53034
2470.0,580.0,1313.0,1156.0,2028.0,3.0,0.0,2.0,3.0,3.0,0.0,Meung-sur-Loire (45130),/management/ville/meung-sur-loire/ville-45203
37.0,23.0,16.0,21.0,24.0,,,,,,,Blangerval-Blangermont (62270),/management/ville/blangerval-blangermont/ville-62137
73.0,11.0,29.0,44.0,60.0,1.0,0.0,1.0,1.0,1.0,0.0,Bois-Héroult (76750),/management/ville/bois-heroult/ville-76109
38.0,74.0,20.0,18.0,30.0,,,,,,,Saint-Bérain (43300),/management/ville/saint-berain/ville-43171
75.0,112.0,34.0,41.0,66.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Goussaud (23430),/management/ville/saint-goussaud/ville-23200
65.0,7.0,22.0,43.0,56.0,2.0,0.0,1.0,2.0,2.0,0.0,Fréchou-Fréchet (65190),/management/ville/frechou-frechet/ville-65181
301.0,44.0,120.0,181.0,262.0,1.0,0.0,1.0,1.0,1.0,0.0,Gas (28320),/management/ville/gas/ville-28172
1686.0,484.0,1025.0,661.0,1391.0,3.0,0.0,3.0,3.0,2.0,1.0,Maintenon (28130),/management/ville/maintenon/ville-28227
56.0,13.0,25.0,31.0,48.0,,,,,,,Flagey (25330),/management/ville/flagey/ville-25241
130.0,18.0,47.0,83.0,118.0,1.0,0.0,2.0,1.0,0.0,1.0,Anais (17540),/management/ville/anais/ville-17007
52.0,13.0,23.0,29.0,43.0,1.0,0.0,1.0,1.0,1.0,0.0,Juzanvigny (10500),/management/ville/juzanvigny/ville-10184
428.0,112.0,181.0,247.0,334.0,1.0,0.0,1.0,3.0,3.0,0.0,Caudecoste (47220),/management/ville/caudecoste/ville-47060
100.0,70.0,56.0,44.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,Léobard (46300),/management/ville/leobard/ville-46169
1360.0,2743.0,804.0,556.0,1060.0,3.0,0.0,3.0,3.0,2.0,1.0,Batz-sur-Mer (44740),/management/ville/batz-sur-mer/ville-44010
1429.0,219.0,537.0,892.0,1201.0,1.0,3.0,0.0,1.0,0.0,1.0,Ploudaniel (29260),/management/ville/ploudaniel/ville-29179
235.0,75.0,127.0,109.0,196.0,1.0,0.0,1.0,1.0,0.0,1.0,Turquant (49730),/management/ville/turquant/ville-49358
890.0,296.0,391.0,499.0,709.0,1.0,0.0,0.0,2.0,2.0,0.0,Fégréac (44460),/management/ville/fegreac/ville-44057
1746.0,3157.0,1037.0,709.0,1531.0,1.0,0.0,1.0,2.0,2.0,0.0,Bray-Dunes (59123),/management/ville/bray-dunes/ville-59107
53.0,24.0,21.0,33.0,52.0,,,,,,,Ménil-de-Senones (88210),/management/ville/menil-de-senones/ville-88300
169.0,65.0,86.0,84.0,156.0,1.0,0.0,1.0,1.0,1.0,0.0,Saint-Gilles-les-Bois (22290),/management/ville/saint-gilles-les-bois/ville-22293
170.0,23.0,64.0,106.0,149.0,1.0,0.0,0.0,1.0,1.0,0.0,Montgueux (10300),/management/ville/montgueux/ville-10248
97.0,48.0,42.0,55.0,79.0,1.0,0.0,0.0,4.0,1.0,3.0,Primelles (18400),/management/ville/primelles/ville-18188
512.0,65.0,179.0,333.0,463.0,1.0,0.0,36.0,10.0,1.0,9.0,Saint-Ciers-d'Abzac (33910),/management/ville/saint-ciers-d-abzac/ville-33387
804.0,270.0,373.0,431.0,701.0,1.0,0.0,0.0,2.0,2.0,0.0,Saint-Just-Luzac (17320),/management/ville/saint-just-luzac/ville-17351
171.0,24.0,71.0,99.0,147.0,1.0,0.0,1.0,2.0,2.0,0.0,Barbonville (54360),/management/ville/barbonville/ville-54045
287.0,47.0,101.0,186.0,281.0,1.0,0.0,0.0,1.0,1.0,0.0,Helfrantzkirch (68510),/management/ville/helfrantzkirch/ville-68132
23.0,35.0,14.0,8.0,13.0,,,,,,,Saint-Austremoine (43380),/management/ville/saint-austremoine/ville-43169
169.0,22.0,59.0,110.0,151.0,1.0,1.0,0.0,0.0,0.0,0.0,Quernes (62120),/management/ville/quernes/ville-62676
